Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
525545587,31,"ていけいゆうびん, かくがたにごう, きって, ちょうけい3ごう, てがみをいれる, しょるいをおくる",Envelope,envelope,Normal mode,Turn-based • 2 moves per day,English,Standard,0
525733903,28,"V-Baton, crucifix, jésus, calvaire",Croix,croix,Friendly mode,No time limit • with friends only,Français,Standard,0
525751531,26,"Symphonynr9, Echoes, Lacrimosa, Lacrimosa",Geige,Geige,Normal mode,Turn-based • 1 move per day,Deutsch,Infinite,1
526001902,8,"Pavian, Mandrill, Orang-Utan, Primat, Schimpanse",Affe,Affe,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
526008211,30,"Mignon, St.honoré, Vert, Potée, Bruxelles",Chou,chou,Normal mode,Turn-based • 4 moves per day,Français,Standard,0
526019329,35,"Sizing, Dragon, ""Lizards"", climb",Scale,Scale,Normal mode,Turn-based • 1 move per day,English,Standard,1
526128458,101,"opéra, woodstock, Décibels, salle, u2, Fan",Concert,Rock,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
526246443,14,"debit, Pop-up, birthday, Hallmark",Card,Card,Normal mode,Turn-based • 2 moves per day,English,Standard,1
526681109,18,"Twenty-five, Half, .25, district, Fourth, Fourth",Quarter,quarter,Normal mode,Turn-based • 1 move per day,English,Standard,0
526959951,30,"Flicks, Odeon, Picture, Show, 3D, Previews",Cinema,Cinema,Normal mode,Turn-based • 1 move per day,English,Standard,1
526970691,47,"Elon, Obsession, Scent, Chanel, Woman, No.5",Perfume,Musk,Normal mode,Turn-based • 1 move per day,English,Standard,0
526988002,33,"Retail, Plug, discount-retail, shop",Outlet,Outlet,Normal mode,Turn-based • 1 move per day,English,Standard,1
527063265,73,"ひぐらしのなくころに, あめあがり, ニガテ, えさ, 4がつ, ばれ",Worm,fool,Normal mode,Turn-based • 2 moves per day,English,Standard,0
527063265,83,"センタリング, バギ, キリストきょう, ×, きょうかい, ロザリオ",Cross,cross,Normal mode,Turn-based • 2 moves per day,English,Standard,0
527464647,18,"Cuckoo, wind-up, watch, analog, Grandfather, Grandfather",Clock,Clock,Normal mode,Turn-based • 1 move per day,English,Standard,1
527754035,66,"Inch, Shai’hulud, Maggot, wriggle, Limbless",Worm,Worm,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
527754035,8,"R2-D2, WALLE, Cylon, Artificial, AI",Robot,Robot,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
527862316,9,"White, cavities, Cube, ""Confectioners"", Fructose, fructose",Sugar,sugar,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
527885053,18,"Kick....., Tyson, Kampfsportart, Kämpfen",Boxen,boxen,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
527885053,7,"99..., 80er, Sängerin, Sängerin",Nena,Nena,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
528129711,6,"anneau, carat, Facettes, Perceuse, 60, mariage",Diamant,Diamant,Normal mode,Turn-based • 1 move per day,Français,Standard,1
528311600,40,"a4, jezisko, obalka, znamka, adresa, schranka",Letter,list,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
528440602,16,"100.4, Sweltering, Crazy, dream, Temperature",Fever,fever,Normal mode,Turn-based • 2 moves per day,English,Standard,0
528555144,10,"すっぱぬき, 13, ざっし, ブラック, プレミアム",Friday,boss,Friendly mode,No time limit • with friends only,English,Standard,0
528596751,6,"Isosceles, Pythagoras, Three, Geometry, 180, degrees",Triangle,Math,Normal mode,Turn-based • 1 move per day,English,Standard,0
528596751,63,"Movie, Trio, three, frenchmen, Chocolate, ""DArtagnan""",Musketeer,Musketeers,Normal mode,Turn-based • 1 move per day,English,Standard,0
528744596,73,"Cir, cle, 2pair, paid",Circle,circle,Normal mode,Turn-based • 3 moves per day,English,Standard,0
528890571,27,"reptile, shirt, animal, swamp, cold-blood",Crocodile,Crocodile,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
529042368,60,"high, trampoline, 21, Street, rope, Skipit",Jump,jump,Normal mode,Turn-based • 2 moves per day,English,Standard,0
530136942,70,"Dice, Geometry, ""Rubiks"", shape",Cube,cube,Normal mode,Turn-based • 1 move per day,English,Standard,0
530748157,33,"Thermostat, Chaleur, micro-ondes, cuisson, juif, pain",Four,Four,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
531848573,30,"mountains, archipelago, custody, manacles, Mr.T, Combo",Chain,chains,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
531950872,110,"Preux, Écuyer, Moyen-âge, Eon, Armure, servant",Chevalier,Chevalier,Normal mode,Turn-based • 1 move per day,Français,Standard,1
532189936,55,"cavalry, France, Three, ""dartagnon""",Musketeer,Musketeer,Normal mode,Turn-based • 1 move per day,English,Standard,1
532353871,37,"Torchon, Sanitaire, tissu-éponge, Plier, Tissu, Pliage",Serviette,Toilette,Normal mode,Turn-based • 1 move per day,Français,Standard,0
532439120,42,"movie, Maze, minotaur, singer, Pan’s, ""Pans""",Labyrinth,Labyrinth,Normal mode,Turn-based • 1 move per day,English,Standard,1
532624953,74,"perceval, Armure, Moyen-âge, servant, Calogrenant, Laspales",Chevalier,Chevalier,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
532757044,39,"Schiedsrichter, -Friedens-, Fasnacht, Mund, Triller, Triller",Pfeife,Pfeife,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
532825304,120,"idiocracy, Central, genre, heehee, Stand-up, stand-up",Comedy,Comedy,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
532931355,90,"Peter, hop-hop, Easter, Hare, angora, cottentail",Rabbit,Rabbit,Normal mode,Turn-based • 2 moves per day,English,Standard,1
533506965,11,"Himbeersud, Flüssigzucker, Ahorn, Ahorn...",Sirup,Sirup,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
533568876,46,"Kaguya, Raiponce, Blanche-neige, Royale, Cendrillon, Peech",Princesse,Princesse,Normal mode,Turn-based • 1 move per day,Français,Standard,1
533587121,62,"mauvaise, odeur, Fétide, Chewing-gum",Haleine,haleine,Normal mode,Turn-based • 1 move per day,Français,Standard,0
533685756,37,"Voyager, Kirk, ...völlig, schwerelos, Weltall, Sternenzerstörer",Raumschiff,Raumschiff,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
533890858,67,"poached, deviled, Scrambled, chicken, calcium, Sunny-side-up",Egg,Egg,Normal mode,Turn-based • 1 move per day,English,Standard,1
533904294,24,"cétacé, soutien-gorge, Plancton, Dory, willy, bleu",Baleine,baleine,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
533904294,30,"Grain, ""dOlonne"", dune, plage, Désert, desert",Sable,Sable,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
533993182,36,"Color, brownish, brown-green, Nutella",Hazel,Ochre,Friendly mode,No time limit • with friends only,English,Standard,0
534024422,91,"Ventre, omphalocèle, Mercredi, Centre, Placenta, Cordon-ombilical",Nombril,Nombril,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
534192994,100,"Fall, Chronological, ""tis"", Quarterly, Salt, salting",Season,Season,Normal mode,Turn-based • 3 moves per day,English,Standard,1
534242443,68,"Formal, Apparel, Formalwear, Tuxedo, Spades, Dress-up",Suit,suit,Normal mode,Turn-based • 1 move per day,English,Standard,0
534297556,15,"Boing, -begleiter, .....hafen, charter...",Flug,Flug,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
534297556,64,"Termin, Barber, ...salon, Schere",Friseur,Friseur,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
534343823,55,"Beach, Disneyland, Go-Gos, Holiday, Trip, Break",Vacation,Vacation,Normal mode,Turn-based • 1 move per day,English,Standard,1
534366779,12,"Rungs, climbing, Jacob’s, Step, Step, step",Ladder,ladder,Normal mode,Turn-based • 1 move per day,English,Standard,0
534366779,38,"Square, Ice, ""Rubiks"", stock, 3D, 3D",Cube,Cube,Normal mode,Turn-based • 1 move per day,English,Standard,1
534603395,44,"Istore’s, Bar, Girl, Agatha, 185, MENSA",Genius,Genius,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
534714511,26,"cockoo, 12, Ticking, Wall",Clock,Clock,Friendly mode,No time limit • with friends only,English,Standard,1
535088205,73,"Snooker, 9-Ball, Halbe, Kugeln, Queue, Sport",Billard,Billard,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
535088205,94,"Ozean, Surfer, Perfekte, Schall, Tsunami, ...nsittich",Welle,Welle,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
535166911,85,"restaurant, Konzert, ONe-way..., Winning, Kino, Kino",Ticket,Fahrkarte,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,0
535253586,95,"French, snack, Bite-sized, Starter, bite-sized, starter",Appetizer,Madeleine,Normal mode,Turn-based • 1 move per day,English,Standard,0
535286304,55,"Collide, Trucks, ddr4, Dodge, Headbutt, Shofar",Ram,Ram,Normal mode,Turn-based • 1 move per day,English,Standard,1
535293267,27,"egg, Poultry, KfC, Drumstick, Zaxby’s, Hen",Chicken,Chicken,Normal mode,Turn-based • 1 move per day,English,Standard,1
535293267,63,"Post-dinner, Meal, Cake, Eclair, Pies, Sundae",Dessert,Dessert,Normal mode,Turn-based • 1 move per day,English,Standard,1
535437353,20,"Food, diss-, angus, steak, A5, A5",Beef,Beef,Normal mode,Turn-based • 1 move per day,English,Standard,1
535456426,74,"burning, Hazard, combustion, heart-throb, Candle, eternal",Flame,fire,Normal mode,Turn-based • 2 moves per day,English,Standard,0
535945950,67,"cyclone, Bourrasque, X-men, ouragan",Tornade,Tempete,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
535977963,103,"Nuss..., Winkel, 90, Kante, Kante, Kante",Ecke,Ecke,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
535977963,48,"90er, Musik, Aufnahmegerät, Aufnahmegerät, Kasetten, Kassetten...",Rekorder,Nirvana,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,0
535977963,67,"...nsäge, Sklave, Häftlingsbefesstigunsgegenstand, feingliedrig, Perlen, Perlen",Kette,Kette,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
536035697,82,"パオパオビンゴ, トップ3, オリンピック, くびかけ, かむ, ぎん",Medal,Medal,Normal mode,Turn-based • 2 moves per day,English,Standard,1
536093541,83,"Companion, hexahedron, Squre, Dice, Movie, 1cm^3",Cube,Cube,Normal mode,Turn-based • 2 moves per day,English,Standard,1
536192115,68,"Pirates, Beverage, Punch, Cuba-Libre, Jamaica, Jamaica",Rum,Run,Normal mode,Turn-based • 1 move per day,English,Standard,0
536275864,43,"Buccaneer, alcohol, distilled, sugar-cane",Rum,Rum,Normal mode,Turn-based • 1 move per day,English,Standard,1
536352706,50,"Basketball, PS5, This, chess, Finish, poker",Game,game,Normal mode,Turn-based • 2 moves per day,English,Standard,0
536482807,28,"ladder, Dalmatian, 451, rescuer, Truck, Station",Firefighter,fireman,Normal mode,Turn-based • 1 move per day,English,Standard,0
536490552,32,"Teppich, Wunderlampe, Dieb, 1001",Aladdin,alladyn,Friendly mode,No time limit • with friends only,Deutsch,Standard,0
536499183,107,"Ton..., Schornsteinfeger, Schuldirektor, Lenker, Sprossen, Sprosse",Leiter,Leiter,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
536499183,40,"Zipfelmütze, Berge, Garten..., Bergwerk, Gnom, Schneewittchen",Zwerg,Zwerg,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
536517881,114,"Muay-Thaï, Poings, Gant, ring, Gants, ring",Boxe,Boxe,Normal mode,Turn-based • 1 move per day,Français,Standard,1
536569636,111,"tom-tom, tom, Bonham, Snare, beat, Rhythm",Drum,drum,Normal mode,Turn-based • 1 move per day,English,Standard,0
536792863,31,"...enschiff, Vollhorst, ...enkappe, Kappe",Narr,Narr,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
536792863,47,"Drumher..., Karibik, Morgan, Sparrow",Rum,Captain,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,0
536909275,19,"Mort-vivant, Halloween, Jeu, Cranberries, Walking, Dead",Zombie,Zombie,Friendly mode,No time limit • with friends only,Français,Standard,1
536923591,76,"semi-detached, Abode, Heart, Home, HOME",House,dppel,Normal mode,Turn-based • 1 move per day,English,Standard,0
537139068,36,"Police, ""Bees"", bee, Bee",Sting,Stripe,Friendly mode,No time limit • with friends only,English,Standard,0
537166216,22,"Projectile, 9mm, Time, Train",Bullet,Bullet,Friendly mode,No time limit • with friends only,English,Standard,1
537173657,9,"Cloth, bedside, .....tennis, Wood, Chart, Pinball",Table,Table,Normal mode,Turn-based • 1 move per day,English,Standard,1
537315451,49,"Ho-tteok, Sunflower, Gundam, sow, Money, Chia",Seed,Seed,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
537472192,66,"die, Sugar, Ice, ""Rubiks"", shape, Rubix",Cube,cube,Normal mode,Turn-based • 1 move per day,English,Standard,0
537515857,21,"Hand, Bye-bye, Ocean, hi",Wave,wave,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
537675646,12,"autumn, colorful, rustling, maple, Naruto’s, Village",Leaf,Leaves,Normal mode,Turn-based • 1 move per day,English,Standard,0
537730552,58,"Caverne, Ourse, Cavité, chauve-souris, hibernation",Grotte,Grotte,Normal mode,Turn-based • 1 move per day,Français,Standard,1
537746143,41,"Franklin, Zap, 220V, Outage, Voltage, Voltage",Electricity,Electricity,Normal mode,Turn-based • 2 moves per day,English,Standard,1
537853744,27,"Drehleiter, Brand, Sam, 112, Tatütata, Wache",Feuerwehr,Feuerwehr,Normal mode,Turn-based • 1 move per day,Deutsch,Standard,1
538012163,38,"hexahedron, ""Rubiks"", stock, shape, 3D, Puzzle",Cube,Cube,Normal mode,Turn-based • 1 move per day,English,Standard,1
538179423,19,"Camping, Preview, camper, U-Haul, Film, hitch",Trailer,trailer,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
538273913,76,"Heizungs-, Bruch, Zuckerpflanze, Reiniger, Kanalleitung, Fern...teleskop",Rohr,Rohr,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
538331576,55,"3.14, dessert, Mincemeat, Crust, lattice, crumb",Pie,Pie,Normal mode,Turn-based • 2 moves per day,English,Standard,1
538374635,12,"Hanukkah, Prop, ""Eltons"", Diana, wrench, revolver",Candle,candle,Normal mode,Turn-based • 1 move per day,English,Standard,0
538374635,31,"""Tennilles"", bae, ahab, Hook, Crunch, cereal",Captain,Captain,Normal mode,Turn-based • 1 move per day,English,Standard,1
538396799,80,"2700k, Incandescent, allium, change, Illuminant",Bulb,bulb,Normal mode,Turn-based • 1 move per day,English,Standard,0
538396799,96,"Kansas, F5, whirlwind, Wicked, Wicked",Tornado,tornado,Normal mode,Turn-based • 1 move per day,English,Standard,0
538428730,12,"rings, Teary-eyed, Chopped, Baked, shallot, Shallots",Onion,onion,Normal mode,Turn-based • 1 move per day,English,Standard,0
538590796,20,"Half, Fish, ""fishermans"", fantasy, Kopenhagen, HCAndersen",Mermaid,Mermaid,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
538590796,50,"911, Disaster, Urgent, Situation, first, responder",Emergency,Emergency,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
538710929,41,"みやざきシーガイア, ビリヤード, おんすい, ながしますぱーらんど, 25m, 25m",Pool,pool,Normal mode,Turn-based • 2 moves per day,English,Standard,0
538903008,8,"zweihunderddreiundzwanzig, 11, 0900er..., Telefon..., Zahl",Nummer,Nummer,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
539103153,55,"campagne, Binocles, Lavue, Télescope, Longue-vue, Tours",Jumelles,verre,Normal mode,Turn-based • 1 move per day,Français,Standard,0
539180348,105,"Baked, rubber, tea, ""Arnotts"", gingerbread, fluffy",Biscuit,bisquits,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
539239115,18,"Sergeant, Pepper’s, wrist, live, Rock, Marching",Band,Band,Normal mode,Turn-based • 1 move per day,English,Standard,1
539262180,60,"Repeating, Germinator, tungsten, halogen, tulip, 2700k",Bulb,bulb,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
539263213,26,"Frank-N-Furter, Boxer, Creedgegner, Stallone, Oldfield",Rocky,Mike,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,0
539263213,43,"Loser, ...npost, Einweg, Trinkgefäß, Sabrieren",Flasche,Flasche,Normal mode,Turn-based • 1 move per 2 days,Deutsch,Standard,1
539348932,18,"porte-manteau, moulin-à-paroles, Coco, Animal, Piaf, Répéteur",Perroquet,Perroquet,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
539348932,55,"Torche, Abat-jour, Génie, lux, Ampoule, Ampoule",Lampe,Lampe,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
539617948,45,"rubber, lu, ""Arnotts"", scone, Gravy, British",Biscuit,Biscuit,Normal mode,Turn-based • 1 move per day,English,Standard,1
539675526,237,"Bois, Des-landes, Phalempin, Saint-amand, FSC, F",Forêt,Foret,Friendly mode,No time limit • with friends only,Français,Infinite,0
539675526,258,"Roxanne, Groupe, Every-Breath-you-take, Message-in-a-bottle, Écriture, Type",Police,Police,Friendly mode,No time limit • with friends only,Français,Infinite,1
539676003,67,"Hexagon, Neu-Afrika, Froschschenkel, EM2016, Olympia, Baguette",Frankreich,Frankreich,Normal mode,Turn-based • 2 moves per day,Deutsch,Standard,1
539811082,64,"Brush, Graffiti, Behr, Escher, MonaLisa, mona-lisa",Painting,paint,Normal mode,Turn-based • 2 moves per day,English,Standard,0
539816519,72,"Rabot, Ustensile, Instrument, Marteau, Boîte-a, De-travail",Outil,Outils,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
540075899,57,"999, Pole, Ladder, 49, Sam, Welsh",Firefighter,fireman,Normal mode,Turn-based • 3 moves per day,English,Standard,0
540079906,39,"1912, A23a, Antarctique, Derive, Laitue, Arctique",Iceberg,Iceberg,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
