Table Number,Move,Clues,Mystery Word,Guess,Mode,Speed,Language,End,Success
525524355,12,"Crépuscule, Fête, Journée, Matinée, Gala, Sacrée",Soirée,Soirée,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525524355,18,"Buzz, Neil, Armstrong, Cosmonaute, Pesquet, Pesquet",Astronaute,Astronaute,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525524355,54,"Mélodie, Comptine, Opéra, Hyme, Paroles, Paroles",Chanson,Musique,Normal mode,Turn-based • 1 move per day,Français,Standard,0
525545587,19,"ロケット, トロピカル, ちぼでー, ましんがん, パーマ, タッチのいぬ",Punch,punch,Normal mode,Turn-based • 2 moves per day,English,Standard,0
525545587,25,"わいのいにしゃる, たすてぃ, ハードロックこうぎょう, ちょう, ヘーゼル, マカダミア",Nut,nut,Normal mode,Turn-based • 2 moves per day,English,Standard,0
525545587,49,"でんぱにんげんたっくる, あつまってとうみん, ミラキュラス, ナナホシ, コロコロコミック, たんこうぼん",Ladybug,Ladybug,Normal mode,Turn-based • 2 moves per day,English,Standard,1
525592590,61,"Vert, Grand, Diplodocus, Tricératops, Denver, Lézard",Dinosaure,dinosaure,Normal mode,Turn-based • 1 move per day,Français,Standard,0
525592590,73,"vanity, samsonite, Voage, Train, Bagage, Roulante",Valise,Valise,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525686422,44,"Brûlée, Anglaise, Fouettée, Fouettée",Crème,crème,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
525722050,50,"Enchantée, Pipeau, Piccolo, Traversière, Mince, Crotte",Flûte,Flûte,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525722050,68,"Coulée, Fournaise, Nettoie, Volcan, Pompei, Brûlant",Lave,Lave,Normal mode,Turn-based • 1 move per day,Français,Standard,1
525733903,14,"paon, équilibre, vélo, folle",Roue,roue,Friendly mode,No time limit • with friends only,Français,Standard,0
525785849,36,"henné, Polynésien, Indelebile, Mahori, piqûre, Rock",Tatouage,Tatouage,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
525832027,31,"Ralph, Tryllestavskerne, Horn, Eventyr, Hest, Hest",Unicorn,Unicorn,Friendly mode,No time limit • with friends only,English,Standard,1
525862264,37,"Jeton, Blackjack, Naouri, Shop",Casino,Casino,Friendly mode,No time limit • with friends only,Français,Standard,1
525886705,30,"Intermittent, Du, Saltimbanques, Enfants, Représentation, Représentation",Spectacle,spectacle,Friendly mode,No time limit • with friends only,Français,Standard,0
525886705,6,"Récipient, Écolo, Bouteille, Réutilisable, Péjoratif, Femme",Gourde,gourde,Friendly mode,No time limit • with friends only,Français,Standard,0
525939276,57,"Glinda, Elphaba, Salem, Couldron",Witch,Witch,Normal mode,Turn-based • 3 moves per day,English,Standard,1
526128458,111,"Butane, Serre, Usine, hélium, Prout, prout",Gaz,Gaz,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
526128458,63,"orgeat, Codéine, Antitussif, Sucre, grenadine, Grenadine",Sirop,Sirop,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
526224139,84,"Galahad, armure, ECUyer, échecs, arthur, Ivain",Chevalier,Cheval,Normal mode,Turn-based • 1 move per day,Français,Standard,0
526272417,6,"Lumière, Idée, Pus, Lampe",Ampoule,Ampoule,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
526425542,16,"Viserion, Wyvern, S, Phoenix, Mushu",Dragon,Dragon,Normal mode,Turn-based • 2 moves per day,English,Standard,1
526510288,57,"Aorte, Myocarde, révélateur, Poe, Ventricule, Ventricule",Cœur,Coeur,Normal mode,Turn-based • 1 move per day,Français,Standard,0
526517188,14,"Kwai, Euchre, Terabithia, London, London, London",Bridge,Bridge,Normal mode,Turn-based • 4 moves per day,English,Standard,1
526519778,64,"Tête, Einstein, Cérébral, Neurone, Organe, Organe",Cerveau,QI,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
526725790,19,"Hot, Nestle, Lindor, Hershey, Lindt, Ghiradelli",Chocolate,Chocolate,Normal mode,Fast Turn-based • 12 moves per day,English,Standard,1
527004996,87,"babylon, Eden, Vegetables, Madison, Savage",Garden,Garden,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
527063265,101,"しげんごみ, せきゆせいひん, もえない, モデル, レジぶくろ, ぶんべつ",Plastic,plastic,Normal mode,Turn-based • 2 moves per day,English,Standard,0
527063265,33,"ターザン, ドンキーコング, ジム, はまだまさとし, ジュマンジ, ミラクルショッピング",Jungle,gorilla,Normal mode,Turn-based • 2 moves per day,English,Standard,0
527098388,34,"network, kulisy, Obal, Papier, lepenka, škatuľa",Carton,hra,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
527098388,48,"chlpy, hitler, Dalí, vykrúcal, Poirot, Poirot",Mustache,Fuzy,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
527098388,55,"indian, rozpravka, párať, šklbať, klobuk, kridlo",Feather,pierko,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
527275881,19,"Coule, Collège, Fables, Fables, Collège, Fable",Fontaine,noyade,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
527355754,18,"Cuck, Fitbit, Bernard, Bernards, Tick, Ticking",Watch,Watch,Normal mode,Turn-based • 2 moves per day,English,Standard,1
527427772,91,"Maquillage, Coulrophobie, Pennywise, Patof, Patof",Clown,kiss,Normal mode,Turn-based • 1 move per day,Français,Standard,0
527595702,9,"cockpit, Boeing, Lufthansa, Planeur, Planeur, planeur",Avion,Avion,Normal mode,Turn-based • 1 move per day,Français,Standard,1
527706907,15,"Cuniculture, animal, Panpan, panpan",Lapin,lapin,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
527754035,82,"Zippo, Fuse, Gas, Bic, Bic",Lighter,flame,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
527775627,106,"Zoro, hornworts, green, flora, kate",Moss,moss,Normal mode,Turn-based • 1 move per 2 days,English,Infinite,0
528022855,31,"Notting, Hill, éclair, tonnerre",Foudre,foudre,Friendly mode,No time limit • with friends only,Français,Infinite,0
528022855,68,"Perforation, Ozone, Serrure, Creusé",Trou,Trou,Friendly mode,No time limit • with friends only,Français,Infinite,1
528053058,37,"Chicos, Docteur, chirurgien, gencive, Caries, Médecin",Dentiste,dentiste,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
528303813,6,"noc, Soulož, Peřina, Spinkání, Loznice, spánek",Bed,Bed,Normal mode,Turn-based • 1 move per day,English,Standard,1
528311600,6,"tlačiťsa, ako, konzerva, smrad, brine, rybicka",Sardine,sardinka,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
528362447,43,"foyer, Oiseaux, Poules, Guêpes, douillet, Douillet",Nid,Nid,Friendly mode,No time limit • with friends only,Français,Standard,1
528367123,46,"Transylvania, Bellhop, RitzCarlton, building, Hyatt, Hyatt",Hotel,hotel,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
528393510,9,"bibu, Building, iCU, pwh, Nethersole, facility",Hospital,Hospital,Normal mode,Turn-based • 1 move per day,English,Standard,1
528415366,15,"Fouettée, Hydratante, Hydratante",Crème,Crème,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
528415366,16,"Fouettée, Hydratante, Hydratante",Crème,Crème,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
528415366,17,"Fouettée, Hydratante, Hydratante",Crème,Crème,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
528440602,8,"caiman, Green, Porosus, Irwin, Dundee",Crocodile,crocodile,Normal mode,Turn-based • 2 moves per day,English,Standard,0
528850739,9,"Babel, Donjon, Building, Eiffel, Pise, Pise",Tour,Tour,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
528930435,80,"chodidlo, kost, Lodičky, Vysoké, Noha, Dupot",Heel,Shoes,Normal mode,Turn-based • 1 move per day,English,Standard,0
528932165,9,"sadia, chucrute, hotdog, spicy",Sausage,Sausage,Friendly mode,No time limit • with friends only,English,Standard,1
529699316,7,"clovece, toto, Doskova, šach",Game,Hra,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
530603148,35,"Windows, Microprocesseur, Ibm, Lenovo",Ordinateur,Ordinateur,Normal mode,Turn-based • 1 move per day,Français,Standard,1
531017180,28,"Spoed, Dokter, Dringend, Ziekenhuis",Emergency,Ziek,Friendly mode,No time limit • with friends only,English,Standard,0
531017180,34,"Slechtweer, Koud, Sneeuw, Sneeuw",Winter,Winter,Friendly mode,No time limit • with friends only,English,Standard,1
531017180,43,"Eten, Vampier, Allergisch, Bloed",Garlic,Gebit,Friendly mode,No time limit • with friends only,English,Standard,0
531017180,60,"Eerst, Medaille, Waardevol, Staven",Gold,Gold,Friendly mode,No time limit • with friends only,English,Standard,1
531018644,88,"deleted, Cut, Rivier, Toneel, Toneelstuk",Scene,Scene,Friendly mode,No time limit • with friends only,English,Standard,1
531018644,96,"AAA, Opladen, Duracell, Leg, Knoopcel",Battery,Battery,Friendly mode,No time limit • with friends only,English,Standard,1
531262198,95,"geometry, Altair, Polygon, Iscosoles, Bermuda, Burmuda",Triangle,Triangle,Normal mode,Turn-based • 1 move per day,English,Standard,1
531543251,58,"ランブル, こばやしじん, きょうしがいる, きめんぐみ, うぉーず, しょうちゅうこう",School,school,Normal mode,Turn-based • 2 moves per day,English,Standard,0
532034117,36,"sanctuary, Wonderwall, Gallagher",Oasis,Oasis,Normal mode,Turn-based • 1 move per day,English,Standard,1
532275661,99,"Mousse, Scrumdidilyumptious, Ganache, Ghirardelli, Bunny",Chocolate,Chocolate,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
532353871,93,"communication, bouche, Papilles, Idiome, étrangère, étrangère",Langue,langue,Normal mode,Turn-based • 1 move per day,Français,Standard,0
532398701,58,"Tenor, Fantasma, Castrati, Navegador, Pavarotti, Pavarotti",Opera,Opera,Normal mode,Turn-based • 1 move per day,English,Standard,1
532934607,36,"absorbant, cleaning, Porifera, Porous, squarepants, gulible",Sponge,Sponge,Normal mode,Turn-based • 1 move per day,English,Standard,1
533064726,57,"Pole, Tuxedo, Manchot, Manchot",Pingouin,Smoking,Normal mode,Turn-based • 1 move per day,Français,Standard,0
533153224,55,"fête, Robe, Masqué, guinguette, cendrillon, musette",Bal,bal,Normal mode,Turn-based • 1 move per day,Français,Standard,0
533180630,36,"Lugdunum, Rugit, félin, Pumba, Scar, criniere",Lion,Lion,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
533472826,70,"オレンジリング, ミサンガ, あくせさりー, そうしょくひん, てくび, てくび",Bracelet,bangle,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
533771081,69,"Cookie, Speculoos, Gâteau, Baiochi",Biscuit,Biscuit,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
533904294,12,"air, Hôtel, Pièce, Coucher, députés, Députés",Chambre,chambre,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
534024422,82,"Autogire, Avion, Alouette, Hélices, Hélice, Hélice",Hélicoptère,Hélicoptère,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
534242443,56,"Seiko, Omega, Timex, Rolex, Rolex, Rolex",Watch,Watch,Normal mode,Turn-based • 1 move per day,English,Standard,1
534298279,72,"Cèpes, Girolle, win, Phaloïde, Mycose, Mycose",Champignon,Champignon,Normal mode,Turn-based • 1 move per day,Français,Standard,1
534335856,413,"Batman, Ni, tournament, N, Lancelot, Lancelot",Knight,knight,Normal mode,Turn-based • 2 moves per day,English,Infinite,0
534356680,122,"Slaan, Net, Zoemen, Irritant, Bult, Deet",Mosquito,Musquito,Normal mode,Turn-based • 1 move per day,English,Standard,0
534443894,35,"Pepito, Oreo, pepitos, chocolinas",Cookie,Cookies,Friendly mode,No time limit • with friends only,English,Standard,0
534470434,37,"train, Caténaire, Frêt, Traverse, coke, Coke",Rail,wagon,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
534470434,47,"Parti, corsaire, Rackham, Flibustier, bateau, caraïbes",Pirate,Pirate,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
534498726,55,"Keks, Plätzchen, Massamaizena, Topodebolo",Biscuit,Cookie,Normal mode,Fast Turn-based • 8 moves per day,English,Standard,0
534720897,72,"Melty, Crackers, Gruyère, toastie",Cheese,Cheese,Friendly mode,No time limit • with friends only,English,Standard,1
534723647,102,"Dust, LeStat, Transylvania, monster, Nosferatu, Nosferatu",Vampire,vampire,Normal mode,Turn-based • 1 move per day,English,Standard,0
534735730,59,"charbon, Weber, Camembert, plancha, Grillade, Grilladin",Barbecue,Barbecue,Friendly mode,No time limit • with friends only,Français,Standard,1
534735730,68,"Baignade, Lamartine, cygnes, Etang, Leman, Léman",Lac,Lac,Friendly mode,No time limit • with friends only,Français,Standard,1
534880054,49,"Sand, nude, Bethany, Aruba, Florida",Beach,beach,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
534880054,82,"Brain, Intellectual, mensa, Einstein, Einstein",Genius,genius,Normal mode,Turn-based • 1 move per 2 days,English,Standard,0
534898626,101,"Black, Rocaille, Enfiler, Huître, Huître, Huître",Perle,bas,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
535387576,81,"Rotini, Pasta, slurp, udon, Udon, Udon",Noodle,Noodle,Normal mode,Turn-based • 1 move per day,English,Standard,1
535546175,45,"duracel, alcatel, Face, Pièce",Pile,Pile,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
535737518,66,"cannelonni, Italy, Soup, ramen, slurp, Chinese",Noodle,Noodle,Normal mode,Turn-based • 1 move per day,English,Standard,1
535800855,110,"Ruche, laguiole, Bourdon, Maya, Bourbon, emfumoir",Abeille,Abeille,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
535800855,46,"bébé, Kale, Kimchi, Bruxelles, Romanesco, romanesco",Chou,Chou,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
535806655,11,"rugir, Aslan, Feline, Crinière, Simba, Simba",Lion,Lion,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
535806655,56,"merlan, Visagiste, Tif, Dessange, Dessange, Tifs",Coiffeur,Coiffeur,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
535806655,67,"Jiraya, Warrior, Tortue, Ronin, Niak, shinobi",Ninja,Ninja,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
535806655,95,"Tiercé, Equestre, Alezan, Canasson, Seabiscuit, Facteur",Cheval,Cheval,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,1
535945950,30,"Heure, Gousset, rolex, Trotteuse",Montre,Montre,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
535945950,60,"potion, BabaYaga, Balai, McGonagall",Sorcière,Sorcière,Normal mode,Turn-based • 2 moves per day,Français,Standard,1
536035697,64,"ひらけゴマ, はっきんか, はこ, ミミック, ハンター, ONEPIECE",Treasure,treasure,Normal mode,Turn-based • 2 moves per day,English,Standard,0
536151348,37,"école, Tenue, Homogène, Pareil, Vêtement, Vêtement",Uniforme,Uniforme,Normal mode,Turn-based • 1 move per day,Français,Standard,1
536275864,32,"smart, IQ, einstein, hawkings",Genius,Genius,Normal mode,Turn-based • 1 move per day,English,Standard,1
536323155,67,"Primate, Gorille, Gibon, Bonobo, Macaque, Macaque",Singe,Singes,Normal mode,Turn-based • 2 moves per day,Français,Standard,0
536360191,71,"Grenadine, glucose, Orgeat, agave",Sirop,sirop,Friendly mode,No time limit • with friends only,Français,Standard,0
536517881,103,"Capsaïcine, Piquant, rouge, épice, Espelette, Cayenne",Piment,piment,Normal mode,Turn-based • 1 move per day,Français,Standard,0
536637471,46,"Pavois, Chevaliers, Umbo, Egide, Brennus, Armure",Bouclier,Bouclier,Normal mode,Turn-based • 4 moves per day,Français,Standard,1
536652288,19,"Clou, boulon, Écrou, écrou",Vis,Tournevis,Normal mode,Turn-based • 3 moves per day,Français,Standard,0
537074860,103,"Pharaon, Thanatos, Embaumée, Pyramide, Sarcophage",Momie,Momie,Normal mode,Turn-based • 3 moves per day,Français,Standard,1
537143207,10,"Peso, Pièces, Centimes, Piece, zloty",Monnaie,Monnaie,Normal mode,Turn-based • 1 move per day,Français,Standard,1
537143207,48,"Lyonnais, Liège, Liège, Liège",Bouchon,bouchon,Normal mode,Turn-based • 1 move per day,Français,Standard,0
537143207,71,"Illusionniste, Garcimore, Majax, Prestidigitateur",Magicien,Magicien,Normal mode,Turn-based • 1 move per day,Français,Standard,1
537211346,90,"épargne, Carton, Voiture, résonance, Bagnole, Bagnole",Caisse,Caisse,Normal mode,Turn-based • 1 move per day,Français,Standard,1
537222427,46,"Mensonge, Scarole, vinaigrette, Mesclun, Composé, Roquette",Salade,Salade,Normal mode,Turn-based • 1 move per day,Français,Standard,1
537222427,64,"acrobate, Piste, Maximus, Amphithéâtre, Trapéziste, Pinder",Cirque,Cirque,Normal mode,Turn-based • 1 move per day,Français,Standard,1
537361800,63,"Turing, Calculator, CPU, CPU",Computer,Computer,Normal mode,Turn-based • 2 moves per day,English,Standard,1
537386228,75,"édredon, Tresse, sheila, Housse, Coiffure",Couette,couette,Normal mode,Turn-based • 1 move per 2 days,Français,Standard,0
537514621,68,"Francis, vatican",Pope,Pope,Normal mode,Turn-based • 4 moves per day,English,Standard,1
537527137,37,"shinobi, Donatello, Kusarigama, Shaolon",Ninja,Ninja,Normal mode,Turn-based • 1 move per 2 days,English,Standard,1
537606961,34,"Sephora, fragance, Odeur, Arôme, Flacon, Angel",Parfum,Parfum,Normal mode,Turn-based • 1 move per day,Français,Standard,1
